timestamp,strategy,equity,spy_equity,portfolio_return,spy_return,turnover,cost,positions,position_count,entries,exits,family
2018-02-02 00:00:00+00:00,confirmed_rebalance_daily,49978.83779720263,51695.93502049411,-0.02684990517594017,-0.025311070934808,0.6666666666666666,0.0002666666666666667,"DHR,UNP,XOM",3,"DHR,UNP,XOM","DHR,UNP,COF",holding
2018-02-05 00:00:00+00:00,confirmed_rebalance_daily,47372.665942104104,49155.792877824984,-0.05214550737801262,-0.049136206583015096,0.6666666666666666,0.0002666666666666667,"COF,DHR,UNP",3,"DHR,UNP,COF","DHR,UNP,XOM",holding
2018-02-06 00:00:00+00:00,confirmed_rebalance_daily,48107.75166793481,50483.209867258294,0.015517085880897707,0.027004283965728293,1.3333333333333333,0.0005333333333333334,"COF,CSCO,STX",3,"COF,STX,CSCO","DHR,UNP,COF",holding
2018-02-07 00:00:00+00:00,confirmed_rebalance_daily,48124.85279538167,49731.13225284849,0.0003554755076664584,-0.014897579143389184,0.0,0.0,"COF,CSCO,STX",3,"COF,STX,CSCO","COF,STX,CSCO",holding
2018-02-08 00:00:00+00:00,confirmed_rebalance_daily,46043.666892193665,48603.01583123378,-0.04324555364432654,-0.022684310018903586,0.0,0.0,"COF,CSCO,STX",3,"COF,STX,CSCO","COF,STX,CSCO",holding
2018-02-09 00:00:00+00:00,confirmed_rebalance_daily,46749.7578994516,49336.291505283334,0.015335247058214842,0.015087040618955383,0.6666666666666666,0.0002666666666666667,"BAC,CSCO,STX",3,"STX,CSCO,BAC","COF,STX,CSCO",holding
2018-02-12 00:00:00+00:00,confirmed_rebalance_daily,47888.731184125594,49834.54292482984,0.024363191080554326,0.0100990853658538,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-13 00:00:00+00:00,confirmed_rebalance_daily,48377.96395152532,50080.848343549056,0.01021603110591296,0.004942463686097076,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-14 00:00:00+00:00,confirmed_rebalance_daily,49703.8788292251,50643.026360320386,0.027407413818166033,0.011225409220603666,0.6666666666666666,0.0002666666666666667,"BAC,DE,STX",3,"STX,BAC,DE","STX,CSCO,BAC",holding
2018-02-15 00:00:00+00:00,confirmed_rebalance_daily,49407.33412846795,51436.46824352272,-0.00596622854679077,0.01566734731761632,0.6666666666666666,0.0002666666666666667,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,BAC,DE",holding
2018-02-16 00:00:00+00:00,confirmed_rebalance_daily,49375.211541012766,51413.90591509043,-0.0006501582815954994,-0.00043864458822240326,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-20 00:00:00+00:00,confirmed_rebalance_daily,49470.03340700654,51103.673899146386,0.0019204346277080044,-0.0060340098738342896,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-21 00:00:00+00:00,confirmed_rebalance_daily,48818.01963382428,50605.42247959988,-0.013179974386067512,-0.009749816041206949,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-22 00:00:00+00:00,confirmed_rebalance_daily,48729.73533636204,51009.66419734516,-0.001808436682283476,0.00798811071893013,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-23 00:00:00+00:00,confirmed_rebalance_daily,49784.35501045153,51660.21133380964,0.021642220439119342,0.012753409509767666,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-26 00:00:00+00:00,confirmed_rebalance_daily,50713.204659767965,52337.081186778465,0.01865746074487521,0.013102343863735655,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-27 00:00:00+00:00,confirmed_rebalance_daily,50325.422684842386,51756.10122964688,-0.007646568137966972,-0.011100732863917329,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-02-28 00:00:00+00:00,confirmed_rebalance_daily,50346.68297887962,51131.87680968674,0.00042245634319615366,-0.012060885675881816,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-03-01 00:00:00+00:00,confirmed_rebalance_daily,49732.83021679069,50424.923852141525,-0.012192516483090646,-0.013826070968928073,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-03-02 00:00:00+00:00,confirmed_rebalance_daily,49949.77879629008,50646.78674839242,0.004362280983279657,0.004399865766807176,0.0,0.0,"BAC,CSCO,STX",3,"STX,CSCO,BAC","STX,CSCO,BAC",holding
2018-03-05 00:00:00+00:00,confirmed_rebalance_daily,50610.72844640737,51133.75700372277,0.013232283826777961,0.009615027657125852,0.6666666666666666,0.0002666666666666667,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,BAC",holding
2018-03-06 00:00:00+00:00,confirmed_rebalance_daily,50428.1476176829,50658.067912608574,-0.0036075518833482327,-0.00930283865274295,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-07 00:00:00+00:00,confirmed_rebalance_daily,51080.77593573258,51224.006317451946,0.012941746799773888,0.011171732917640842,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-08 00:00:00+00:00,confirmed_rebalance_daily,52205.95209050692,51526.71755725189,0.022027389642435963,0.005909558067831444,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-09 00:00:00+00:00,confirmed_rebalance_daily,53120.58882765934,52365.284097318814,0.01751977888587778,0.016274402481298855,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-12 00:00:00+00:00,confirmed_rebalance_daily,53565.08284113013,52357.76332117472,0.008367640933214663,-0.00014362141395274364,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-13 00:00:00+00:00,confirmed_rebalance_daily,52902.33867988601,51996.76606625802,-0.012372689933286921,-0.006894818113261758,0.0,0.0,"AMZN,CSCO,STX",3,"STX,CSCO,AMZN","STX,CSCO,AMZN",holding
2018-03-14 00:00:00+00:00,confirmed_rebalance_daily,53200.747108492775,51784.30414018725,0.005640741714887968,-0.004086060386910173,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","STX,CSCO,AMZN",holding
2018-03-15 00:00:00+00:00,confirmed_rebalance_daily,53082.974095063,51831.30899108786,-0.0022137473594044943,0.0009077045966161545,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-16 00:00:00+00:00,confirmed_rebalance_daily,52859.523379209306,51539.878915504065,-0.004209461125021593,-0.005622664780353337,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-19 00:00:00+00:00,confirmed_rebalance_daily,52402.01230095251,50904.373331327784,-0.008655225189501754,-0.012330366262950476,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-20 00:00:00+00:00,confirmed_rebalance_daily,52808.39720139752,50985.22167487684,0.007755139213186676,0.0015882396395066056,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-21 00:00:00+00:00,confirmed_rebalance_daily,52633.74631686766,50906.25352536381,-0.0033072559249202045,-0.0015488438986613895,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-22 00:00:00+00:00,confirmed_rebalance_daily,51161.956611461246,49261.083743842355,-0.02796285289186695,-0.032317636195752564,0.0,0.0,"AMZN,CSCO,STX",3,"CSCO,STX,AMZN","CSCO,STX,AMZN",holding
2018-03-23 00:00:00+00:00,confirmed_rebalance_daily,49894.0181600484,48554.13078629714,-0.024782837393064187,-0.014351145038167923,0.6666666666666666,0.0002666666666666667,"AMZN,STX,TJX",3,"STX,AMZN,TJX","CSCO,STX,AMZN",holding
2018-03-26 00:00:00+00:00,confirmed_rebalance_daily,52222.468413078444,49887.18835783852,0.046667924109878675,0.02745508054522916,0.6666666666666666,0.0002666666666666667,"AMZN,NFLX,STX",3,"STX,AMZN,NFLX","STX,AMZN,TJX",holding
2018-03-27 00:00:00+00:00,confirmed_rebalance_daily,50875.468060119034,49041.10104162748,-0.02579350218194723,-0.016960012060453056,0.6666666666666666,0.0002666666666666667,"AMZN,CSCO,STX",3,"STX,AMZN,CSCO","STX,AMZN,NFLX",holding
2018-03-28 00:00:00+00:00,confirmed_rebalance_daily,49761.41865165563,48984.69522054674,-0.021897575608482663,-0.0011501744431239302,0.6666666666666666,0.0002666666666666667,"AMZN,STX,TJX",3,"STX,AMZN,TJX","STX,AMZN,CSCO",holding
2018-03-29 00:00:00+00:00,confirmed_rebalance_daily,50627.6173581816,49383.296356183935,0.017407034003383393,0.008137258665029012,0.0,0.0,"AMZN,STX,TJX",3,"STX,AMZN,TJX","STX,AMZN,TJX",holding
2018-04-02 00:00:00+00:00,confirmed_rebalance_daily,49319.57089539192,48484.56360696422,-0.02583661904401853,-0.01819912430991799,0.0,0.0,"AMZN,STX,TJX",3,"STX,AMZN,TJX","STX,AMZN,TJX",holding
2018-04-03 00:00:00+00:00,confirmed_rebalance_daily,50034.85792624117,48937.69036964612,0.014503107343865475,0.009345794392523255,0.6666666666666666,0.0002666666666666667,"NFLX,STX,TJX",3,"STX,TJX,NFLX","STX,AMZN,TJX",holding
2018-04-04 00:00:00+00:00,confirmed_rebalance_daily,51106.01368568904,49744.29361110065,0.021408190286597906,0.016482249884739675,0.0,0.0,"NFLX,STX,TJX",3,"STX,TJX,NFLX","STX,TJX,NFLX",holding
2018-04-05 00:00:00+00:00,confirmed_rebalance_daily,50221.60031505405,49385.17655021997,-0.017305465773055362,-0.007219261443096259,0.0,0.0,"NFLX,STX,TJX",3,"STX,TJX,NFLX","STX,TJX,NFLX",holding
2018-04-06 00:00:00+00:00,confirmed_rebalance_daily,49872.96758451789,48817.35795134056,-0.006941888118839031,-0.011497753750095319,0.6666666666666666,0.0002666666666666667,"BKNG,NFLX,TJX",3,"TJX,NFLX,BKNG","STX,TJX,NFLX",holding
2018-04-09 00:00:00+00:00,confirmed_rebalance_daily,50297.27223193918,49095.626668672194,0.008507708042482909,0.005700200277307221,0.0,0.0,"BKNG,NFLX,TJX",3,"TJX,NFLX,BKNG","TJX,NFLX,BKNG",holding
2018-04-10 00:00:00+00:00,confirmed_rebalance_daily,50604.424528409676,49701.04914827208,0.006106738652825998,0.012331495098039102,0.0,0.0,"BKNG,NFLX,TJX",3,"TJX,NFLX,BKNG","TJX,NFLX,BKNG",holding
2018-04-11 00:00:00+00:00,confirmed_rebalance_daily,50992.84840193951,49687.887790019915,0.007675689964852201,-0.0002648104713626198,0.0,0.0,"BKNG,NFLX,TJX",3,"TJX,NFLX,BKNG","TJX,NFLX,BKNG",holding
2018-04-12 00:00:00+00:00,confirmed_rebalance_daily,51582.69570391322,49862.745835370195,0.011567255418335596,0.003519128164377383,0.6666666666666666,0.0002666666666666667,"NFLX,PANW,TJX",3,"TJX,NFLX,PANW","TJX,NFLX,BKNG",holding
2018-04-13 00:00:00+00:00,confirmed_rebalance_daily,51197.57278602951,49905.99029819876,-0.007466126239201102,0.0008672699849170407,0.0,0.0,"NFLX,PANW,TJX",3,"TJX,NFLX,PANW","TJX,NFLX,PANW",holding
2018-04-16 00:00:00+00:00,confirmed_rebalance_daily,52264.11170592368,50319.63298612415,0.020831825843611096,0.008288437629506706,0.0,0.0,"NFLX,PANW,TJX",3,"TJX,NFLX,PANW","TJX,NFLX,PANW",holding
2018-04-17 00:00:00+00:00,confirmed_rebalance_daily,53429.2732887458,50812.24382356257,0.02229372211237764,0.009789634943765613,0.0,0.0,"NFLX,PANW,TJX",3,"TJX,NFLX,PANW","TJX,NFLX,PANW",holding
2018-04-18 00:00:00+00:00,confirmed_rebalance_daily,53271.60925558508,50915.65449554392,-0.002950892337776345,0.0020351526364477124,0.0,0.0,"NFLX,PANW,TJX",3,"TJX,NFLX,PANW","TJX,NFLX,PANW",holding
2018-04-19 00:00:00+00:00,confirmed_rebalance_daily,52927.57831096407,50550.89685255516,-0.006458054288738054,-0.007163958641063561,0.6666666666666666,0.0002666666666666667,"BKNG,NFLX,PANW",3,"NFLX,PANW,BKNG","TJX,NFLX,PANW",holding
2018-04-20 00:00:00+00:00,confirmed_rebalance_daily,52412.23459361416,50152.295716917964,-0.009736771146454546,-0.00788514468496615,0.0,0.0,"BKNG,NFLX,PANW",3,"NFLX,PANW,BKNG","NFLX,PANW,BKNG",holding
2018-04-23 00:00:00+00:00,confirmed_rebalance_daily,52003.02331223275,50223.7430902869,-0.007807552655487491,0.0014246082327360465,0.0,0.0,"BKNG,NFLX,PANW",3,"NFLX,PANW,BKNG","NFLX,PANW,BKNG",holding
2018-04-24 00:00:00+00:00,confirmed_rebalance_daily,51374.137340335765,49533.7118790659,-0.012093257888509115,-0.013739143456124703,0.6666666666666666,0.0002666666666666667,"BKNG,PANW,TJX",3,"TJX,PANW,BKNG","NFLX,PANW,BKNG",holding
2018-04-25 00:00:00+00:00,confirmed_rebalance_daily,51632.926357905795,49778.13710374909,0.0050373404005919385,0.004934522679825415,0.6666666666666666,0.0002666666666666667,"INTC,PANW,TJX",3,"PANW,TJX,INTC","TJX,PANW,BKNG",holding
2018-04-26 00:00:00+00:00,confirmed_rebalance_daily,51934.457609891935,50184.259015530384,0.005839902427687482,0.008158640226628933,1.3333333333333333,0.0005333333333333334,"BKNG,PANW,PGR",3,"PANW,BKNG,PGR","PANW,TJX,INTC",holding
2018-04-27 00:00:00+00:00,confirmed_rebalance_daily,52206.982611034895,50137.25416462977,0.005247479490207622,-0.0009366453111535611,0.6666666666666666,0.0002666666666666667,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,BKNG,PGR",holding
2018-04-30 00:00:00+00:00,confirmed_rebalance_daily,52228.44783646373,49755.57477531678,0.0004111562161859261,-0.007612690317258086,0.0,0.0,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,TJX,BKNG",holding
2018-05-01 00:00:00+00:00,confirmed_rebalance_daily,52112.86266183454,49905.99029819875,-0.0022130693025975696,0.0030230888410234247,0.0,0.0,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,TJX,BKNG",holding
2018-05-02 00:00:00+00:00,confirmed_rebalance_daily,52005.76026860886,49394.577520400075,-0.002055200726942985,-0.010247522887390392,0.0,0.0,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,TJX,BKNG",holding
2018-05-03 00:00:00+00:00,confirmed_rebalance_daily,51727.10151940955,49366.37460985971,-0.005358228545454083,-0.0005709717939932357,0.6666666666666666,0.0002666666666666667,"NFLX,PANW,TJX",3,"PANW,NFLX,TJX","PANW,TJX,BKNG",holding
2018-05-04 00:00:00+00:00,confirmed_rebalance_daily,51926.207809029576,50041.36426879251,0.0038491677239117575,0.013673065204143686,0.6666666666666666,0.0002666666666666667,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,NFLX,TJX",holding
2018-05-07 00:00:00+00:00,confirmed_rebalance_daily,52392.75465686113,50124.09280637759,0.008984804928320256,0.0016532030809692788,0.6666666666666666,0.0002666666666666667,"NFLX,PANW,TJX",3,"PANW,TJX,NFLX","PANW,TJX,BKNG",holding
2018-05-08 00:00:00+00:00,confirmed_rebalance_daily,52739.936622280075,50152.295716917964,0.006626526276252531,0.0005626617652576549,0.6666666666666666,0.0002666666666666667,"AMZN,PANW,TJX",3,"PANW,AMZN,TJX","PANW,TJX,NFLX",holding
2018-05-09 00:00:00+00:00,confirmed_rebalance_daily,53567.876358960035,50669.34907682471,0.015698534918796136,0.010309664842168331,0.0,0.0,"AMZN,PANW,TJX",3,"PANW,AMZN,TJX","PANW,AMZN,TJX",holding
2018-05-10 00:00:00+00:00,confirmed_rebalance_daily,53313.45598591942,51128.116421614686,-0.004749495226126584,0.009054139300159525,0.6666666666666666,0.0002666666666666667,"NFLX,PANW,TJX",3,"PANW,TJX,NFLX","PANW,AMZN,TJX",holding
2018-05-11 00:00:00+00:00,confirmed_rebalance_daily,53011.55070657306,51316.13582521714,-0.005662834527667729,0.003677416982311721,0.0,0.0,"NFLX,PANW,TJX",3,"PANW,TJX,NFLX","PANW,TJX,NFLX",holding
2018-05-14 00:00:00+00:00,confirmed_rebalance_daily,53107.85841637156,51319.89621328919,0.0018167306655783775,7.327886271202289e-05,0.0,0.0,"NFLX,PANW,TJX",3,"PANW,TJX,NFLX","PANW,TJX,NFLX",holding
2018-05-15 00:00:00+00:00,confirmed_rebalance_daily,53369.41529575916,50885.57139096753,0.0049250127417483245,-0.00846308847774313,0.6666666666666666,0.0002666666666666667,"BKNG,PANW,TJX",3,"PANW,TJX,BKNG","PANW,TJX,NFLX",holding
2018-05-16 00:00:00+00:00,confirmed_rebalance_daily,53231.530852973614,51224.00631745195,-0.0025835854116336814,0.0066509015666569304,0.6666666666666666,0.0002666666666666667,"CVX,PANW,TJX",3,"PANW,TJX,CVX","PANW,TJX,BKNG",holding
2018-05-17 00:00:00+00:00,confirmed_rebalance_daily,53242.17534060311,51186.40243673146,0.00019996583714458155,-0.0007341065922771284,0.0,0.0,"CVX,PANW,TJX",3,"PANW,TJX,CVX","PANW,TJX,CVX",holding
2018-05-18 00:00:00+00:00,confirmed_rebalance_daily,52970.9874048461,50981.461286804784,-0.005093479633808351,-0.004003820158683613,0.0,0.0,"CVX,PANW,TJX",3,"PANW,TJX,CVX","PANW,TJX,CVX",holding
2018-05-21 00:00:00+00:00,confirmed_rebalance_daily,53615.510673596975,51376.30203436994,0.012167476959130822,0.007744790706251337,0.0,0.0,"CVX,PANW,TJX",3,"PANW,TJX,CVX","PANW,TJX,CVX",holding
2018-05-22 00:00:00+00:00,confirmed_rebalance_daily,53815.09624874326,51239.04786974015,0.003722534256203131,-0.0026715462031107196,0.0,0.0,"CVX,PANW,TJX",3,"PANW,TJX,CVX","PANW,TJX,CVX",holding
2018-05-23 00:00:00+00:00,confirmed_rebalance_daily,53728.63429968354,51338.69815364945,-0.0016066486002381361,0.001944811389989809,0.6666666666666666,0.0002666666666666667,"CVX,SCHW,TJX",3,"TJX,CVX,SCHW","PANW,TJX,CVX",holding
2018-05-24 00:00:00+00:00,confirmed_rebalance_daily,53848.047805649396,51355.61989997367,0.002222530081442213,0.00032960996154551836,0.6666666666666666,0.0002666666666666667,"CVX,PANW,TJX",3,"TJX,PANW,CVX","TJX,CVX,SCHW",holding
2018-05-25 00:00:00+00:00,confirmed_rebalance_daily,53083.15353182835,51205.204377091715,-0.014204679742183646,-0.002928900929926037,0.0,0.0,"CVX,PANW,TJX",3,"TJX,PANW,CVX","TJX,PANW,CVX",holding
2018-05-29 00:00:00+00:00,confirmed_rebalance_daily,52856.654553018576,50596.021509419785,-0.004266871196225523,-0.011896893588896007,0.0,0.0,"CVX,PANW,TJX",3,"TJX,PANW,CVX","TJX,PANW,CVX",holding
2018-05-30 00:00:00+00:00,confirmed_rebalance_daily,54321.82033755077,51190.162824803534,0.027719608759244216,0.011742846525455208,0.6666666666666666,0.0002666666666666667,"COP,CVX,TJX",3,"TJX,CVX,COP","TJX,PANW,CVX",holding
2018-05-31 00:00:00+00:00,confirmed_rebalance_daily,54310.89569113305,50972.060316624695,-0.000201109726254267,-0.004260633218247101,0.6666666666666666,0.0002666666666666667,"CVX,TJX,XOM",3,"TJX,CVX,XOM","TJX,CVX,COP",holding
2018-06-01 00:00:00+00:00,confirmed_rebalance_daily,54441.15835825242,51496.634452675535,0.0023984628767709975,0.010291405385466579,0.0,0.0,"CVX,TJX,XOM",3,"TJX,CVX,XOM","TJX,CVX,XOM",holding
2018-06-04 00:00:00+00:00,confirmed_rebalance_daily,54465.69278563757,51663.97172188172,0.00045065954004338236,0.003249479718135051,0.0,0.0,"CVX,TJX,XOM",3,"TJX,CVX,XOM","TJX,CVX,XOM",holding
2018-06-05 00:00:00+00:00,confirmed_rebalance_daily,54770.35236096246,51784.30414018729,0.005593605070331946,0.002329136036101742,0.0,0.0,"CVX,TJX,XOM",3,"TJX,CVX,XOM","TJX,CVX,XOM",holding
2018-06-06 00:00:00+00:00,confirmed_rebalance_daily,55247.76409892369,52171.62411160834,0.008716608847335132,0.007479485876116465,0.6666666666666666,0.0002666666666666667,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,CVX,XOM",holding
2018-06-07 00:00:00+00:00,confirmed_rebalance_daily,55648.51800337124,52188.54585793256,0.0072537578847531314,0.0003243477007350837,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-08 00:00:00+00:00,confirmed_rebalance_daily,55978.48899440694,52308.87827623812,0.005929555770303037,0.002305724682062138,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-11 00:00:00+00:00,confirmed_rebalance_daily,56028.185130687336,52432.971082615746,0.0008877720205231845,0.002372308687682123,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-12 00:00:00+00:00,confirmed_rebalance_daily,55946.953846734075,52498.77787387661,-0.0014498289345583244,0.0012550650840894573,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-13 00:00:00+00:00,confirmed_rebalance_daily,55272.2346825515,52273.154589553655,-0.012059980352656208,-0.004297686412148338,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-14 00:00:00+00:00,confirmed_rebalance_daily,55451.59710039726,52402.88797803935,0.003245072663985956,0.002481835839148294,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
2018-06-15 00:00:00+00:00,confirmed_rebalance_daily,55217.24604259107,52015.5680066183,-0.004226227377759609,-0.00739119514907971,0.0,0.0,"LOW,TJX,XOM",3,"TJX,XOM,LOW","TJX,XOM,LOW",holding
